dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-Ar-00014,1,2018-Ar-02823,0.9998709559440613,المشكله اني دايم استعجل وغضبي يسبقني ومن غير شعور بغيت اغيضه واجرحه وكنت انت من ناس انا واثقه انه ساءهم ما كتبت,كان نفسي اتفرج على كفر دلهاب ده بس للاسف انا جبانة وبنام في النور اصلا,fear,,
2018-Ar-04228,1,2018-Ar-00849,0.999667227268219,ليه بيقولوا الحب آسيه ليه بيقولوا شجن ودموع اول حب يمر عليا قادلي الدنيا فرح وشموع إفرح واملى الدنيا اماني لا أناولا إنت حنعشق تاني♥️🥀,انا بكره الحزن والكآبة والجو ابن الوسخة دا ومش عارف ايه بيدخلني فيه بس اللي متأكد منه اني مبقتش عارف أطلع,"anger,pessimism,sadness",,
2018-Ar-03996,1,2018-Ar-02696,0.9993135929107666,دي دموع الفرحه xD ❤️ ياارب تدوم المحبه داييماا 😍 😍 😘 😘 💖 💖 🌸,كل سنه وانتي بخير ياقلبي وكل سنه وانتي سعيده يارب 😍 ❤️ 🎈 🎈,"joy,love,optimism",,
2018-Ar-00673,1,2018-Ar-02965,0.9995868802070618,#اعلان_يستفزك كل اعلان يجي فيه هالعبارة فيه سحب على ايفون 7,#الوجع بجد انك زعلان ع نفسك,sadness,,
2018-Ar-03277,1,2018-Ar-01554,0.9996942281723022,هو كدا كدا احنا ادمنا المسلسل من اوله وشدنا من اول لحظة، لية بقى جو نهاية كل حلقة ال يعصبنا دا عشان عايزن نعرف ال هيحصل 😡\n#كلبش\n#مسلسل_كلبش,ايه يارب اللي بيحصل فينا ده ليه احنا بس اللي بندفع تمن ثورتنا ظلم وقهر غربه وسجن ومرض \n#وجع\n😓😓,"anger,sadness",,
2018-Ar-01017,1,2018-Ar-03504,0.9997897148132324,@PrincessBasmah  الله يسعدك يا صاحبه السموو  ويجعل دربكك كله سعادة وبسمه مثل اسمك ساعدينا,لا يرد الله يدا رفعت اليه تقبل الله منا ومنكم صالح الاعمال حبيبتي #بسمة,"love,optimism",,
2018-Ar-04167,1,2018-Ar-03391,0.9996686577796936,مين انا يا حزن صدري وارتجافه جيت انا من وين ولوين اتجاهي,هاذا مو انتقام وبس انتي قضيتي علي,"anger,disgust,sadness",,
2018-Ar-03238,1,2018-Ar-04163,0.9996453523635864,"كان ياما كان كان في ""رمضان يجمعنا"" #سوريون #غصة","- لا أكترث للمسافة في غيابك كل ماأخشاه "" المسافة "" في حضورك مؤلم حد الوجع أن تكون غائبا وأنت حاضر #كلمات #تنهيدة_الصباح",sadness,,
2018-Ar-00044,1,2018-Ar-02074,0.9996022582054138,مش عايزة اصعب عليك و لا اشيلك همى \n#الوجع \n#حلاوة_الدنيا,#عبدالله_الفوزان \n\nدموعه على فراق والديه والحرقه الي عليهم  تخليك توقف بينك وبين نفسك وتقول وش هالدنياء يالله ..!\n\nاللهم ارزقني برهم .,sadness,,
2018-Ar-04226,1,2018-Ar-02806,0.9997205138206482,مادمت أرى ذلك الوجه والإبتسامة فأنا مازلت قادرة على محاربة سوء العالم بهم ❤, إنني أتغير بطريقة مخيفة أقلل من عدد أصدقائي و أواجه حزني بكل #برود,"fear,sadness",,
2018-Ar-03926,1,2018-Ar-01633,0.9998125433921814,ستثبت لك الايام ان كل مغرور اعتدى تكسر وانتهى ولك في صدام مع الكويت عبره,ايه الفايده فاني مضايق ومش طايق نفسي تقوم انت بذكاءك الا متناهي الي مفيش منه ٢ تتحانق معايا وتزود الخره اتنين,"anger,pessimism",,
2018-Ar-01941,1,2018-Ar-01759,0.9995133280754089,أصدقائي المسيحيين محدش يقدر يزايد علي حزنكم وغضبكم  و #مصر كلها النهاردة حزينة وغضبانة وخايفة لكن أرجوكم بلاش صور المتوفيين . الموت له حرمه.,الله لا يجعلكم تجربون وجع القلب،قد ايش يهلكّ.,sadness,,
2018-Ar-02551,1,2018-Ar-00898,0.9991274476051331,❥ ˓٭ ˓٭˛✿ ياخذني من قمة عتابي ب #ضحكه حتى خطاه أتساهله لا ضحك لي,أشتاقك جدا  _من أخبرك أني أطيق غيابك وأنني امرأة بلا حب لتعذبني بما شئت من الفراق ❁,"love,sadness",,
2018-Ar-03894,1,2018-Ar-01963,0.9996842741966248,#احتفالات_عيد_الرياض نطام الأشياء الحلوه بس للشباب مانبيها 🏃 🏼 😂 نبي شيء حلو يكون عوائل ارضوا الطرفين ياخي,#احتفالات_عيد_الرياض\nزينوا الشوارع بس ترا ملينا من الزحمه خلوا عني الاحتفالات والحركات اللي مالها سنع ومو لايقه عليكم😤😖,"anger,disgust",,
2018-Ar-00720,1,2018-Ar-02592,0.9997378587722778,حانق هذا الليل منزعج,وخز الضمير مؤلم و لكنه نعمة,"fear,sadness",,
2018-Ar-00809,1,2018-Ar-01742,0.9996423721313477,#كلام_من_ذهب 3/23 ثم  صار الشباب في المحلات يعطونني كرسي كي أجلس  !! ..\n\n كانت لحظات قاسية ومروعة ،، تقدّم العمر في بلاد العرب\n\n ولكن,من  فقدتك  صارت الوحدة ميولي\nألف حاجز احتواني  وألف شي\n\n في غيابك لاحظ العالم  ذبولي \nاللي مر فيني بغيابك مو شوي !..,"anger,pessimism,sadness",,
2018-Ar-04049,1,2018-Ar-02090,0.9997164011001587,ممتنه لكل شخص في الحياة غرس فيني أثر جميل و دعا لي دعوة صادقة من قلب و ترك لي كلمة حلوة تمليني سعادة وحبا 💌 💛,ل كل شخص لطيف مر بحياتي كل عام وانت بخير كل عام والفرحه تغمرك وابتسامتك الجميله م يعكرها حزن ✨ 🎈 #عساكم_من_عوادة,"joy,love,optimism",,
2018-Ar-01525,1,2018-Ar-00259,0.9997885823249817,كل مخاوفي والأشياء الا كانت مسببة لي قلق ومو مخلتني أعيش من التفكير فيها فجأة صارت عادي وماتهمني,ظلينا نتكلم ساعات ساعات رتبت فيها نفسي وبكيت فيها مخاوفي مازلت أحس بشعور غريب وكأني رحلت من البيت للتو وهذا الشعور أقدر أتحمله,"anger,fear,pessimism,sadness",,
2018-Ar-00462,1,2018-Ar-03649,0.999711275100708,#لو_عطيت_قلم_ماذا_تكتب انا #زعلان لأني مش قادر اصمد امام نظرة من عيناك وانا المقيول عني قوي,انا من #الناس الي احب احافظ على راحة بالي اذا سحبت عليك تأكد انك مسبب لي #قلق,"anger,fear,sadness",,
2018-Ar-02462,1,2018-Ar-04142,0.999616801738739,لايوجد أحن من الله علينا لربما خفيت أمورنا بالغيب أحزاننا ثم أفراحنا ف سبحانه كيف يدبر الأمر ويسخره لك وإليك 💕 ✨ عيد سعيد,توكل على الله مع التهليل والتكبير وتزول هموم القلب ويعيش مرباعه 🌹,"joy,love,optimism",,
2018-Ar-03073,1,2018-Ar-02126,0.9997339844703674,ولحد النهاردة بزعل جداً لما اجي ازغزغ حد وميتزغزغش او يضحك,بس احنا ولاد ناس لما بنزعل مش بنجرح في حد بنسكت ونحتسب,"anger,disgust,sadness",,
2018-Ar-01404,1,2018-Ar-04218,0.9997355937957764,لماذا يخرج صوتك في احاديثك الاولى معها مرتجفا رغم ان الحب الذي يغلف الكلام دافئ,الكتابه عن همومي ذنب افشل في ارتكابه هكذا حزني اناني غير فرحي للي حولي,sadness,,
2018-Ar-03920,1,2018-Ar-03515,0.9997801184654236,اشك اني مصاب بالمازوخية من كثرة الحسابات المنرفزة و المستفزة اللتي اتابعها,مش محتاج الناس تشفنى مرتاح  انا محتاج اكون مرتاع فعلا,sadness,,
2018-Ar-02928,1,2018-Ar-00965,0.9996647238731384,يا نسمة شوق في ليل محبة 💞 يا غنوه بتحلى حبة حبة 🎤 يا حلم جمييل ما بيعديش ✨ #كنزه_نجمة_لن_تتكرر,#تتويج_الهلال ليلة كانت فرح والوان من السعاده والترف ليلة ذهب وشجن وطرب وجمال 💙 🎵 #ساره_سعد,"joy,love,optimism",,
2018-Ar-03901,1,2018-Ar-01426,0.9996306896209717,سرور جمهورك يشكرك على الصباحيات الجميلة اللي دايما تمتعنا بها 👍 و اذا باقي صباحيات نتمنى تسعدنا بتواجدك فيها 🙏 🙏 #حياتك86,ان شاء الله تكون كل ايامك سعادة و فرح ♥️,"joy,love,optimism",,
2018-Ar-03147,1,2018-Ar-00056,0.9997972846031189,صراحه كنت احسبك مغروره بس لما عرفتك زين وجلست اسولف معس طلعتي طيوبه وتدخلين القلب وااةة احب اسلوبس اللطيف مواح كوني سعيده احبك,دايم معاي مشغول ومع غيري فاضي نسئل نفسنا نحنا اش بالنسبه لك حب تسلية اذا ماتحبني خلك صريح وقلها لاتعيشني بوهم معاك وكل وأحد يروح بطريقة,"anger,anticipation,pessimism,sadness",,
2018-Ar-00506,1,2018-Ar-02061,0.9995318651199341,مو رادنا الا الحبيب المصطفى 💜 #ترفيه_المدينة,وبذكر الله واسمائه الحسنى أحصن سعادة عائلتنا لهذه الليلة وان لايشوبها نقص ولاحزن~ الهي استودعتك فرحة أختي وتمم لها~ 👰 🏼 👨 🏻 🙏 🏻 💗 #أفراح_آل_بخاري,"joy,love,optimism",,
2018-Ar-00205,1,2018-Ar-02107,0.9998337030410767,احساس رهيب بالعجز لما حد عزيز عليك وقريب منك يحصله حاجة وانت مش عارف تعمله حاجة عشان مفيش حاجة ف ايدك بمنتهى البساطة,بالوقت اللي تبعد عن الناس اللي تضايقك باستمرار او تكون مصدر إزعاج بالنسبة لك حتى لو تحبهم بترتاح بشكل كبيير وتفتك منهم اكثر من انك تكون حزين,"anger,trust",,
2018-Ar-02304,1,2018-Ar-03921,0.9997509717941284,323: خوخه اطيب واحده ف الدنيا والله ومبهجه جدا يعني وجدعة ومبتسبيش حد ام بيحتاجك ربنا يسعدك يا حب يارب😻❤♥,شخصين طلبوا منك تواعدينهم شخص مثقف وبارد جدا بس حلو مره والثاني يضحك مره وشخصيتة مرحة ومحبوبة بس مو حلو مين تختارين 🌸,none,,
2018-Ar-02306,1,2018-Ar-03350,0.9996488690376282,#رامز_تحت_الأرض الله يآخذه يقهر \nكلش ولا منى شداد ❤️😤يهبل صوتها,#الفرحة_انك\nانك تسعد قلب حد تاني بيخاف عليك👉❤,"joy,love",,
2018-Ar-02054,1,2018-Ar-00751,0.9937098026275635,كله يزعلوني 😡   .,حزين سؤالها لما قالت : أهملتيتي يا صديقتي لخاطر مين ؟ .,sadness,,
2018-Ar-04322,1,2018-Ar-00702,0.9998320937156677,هل هذه حجة لقتل اكثر من الشيعه لا تجعل من نفسك حمل وديع لان حركاتك معروفه والله ينتقم من ايقظ الفتنه,يغمرك القرف وتصعقك قدرة الطرف الآخر على الدونية لهذا المستوى ليصبح قلبك اكثر اعراضا وقسوة ورفض ولا اتحدث هنا عن مساكين كسرتهم الحياة,"anger,disgust,sadness",,
2018-Ar-01297,1,2018-Ar-00171,0.999769389629364,الاعتداء على المناضل خضر عدنان والمناضل محمد علان في مدينة نابلس قبل قليل يا حيف,هيك يعني لجماعة#صباح_الخير جريمة مروعة في جناتا أب يقتل ابنته وزوجته ثم يطلق النار على نفسه بس هيك,"anger,disgust,fear,sadness",,
2018-Ar-00334,1,2018-Ar-02927,0.9996548295021057,جيتك بدمعت طفل ياباالفضل للملقئ عطشان معلقه لطميه 😴 😴 #كربلاء خذيني اليك 💔,#بوب_كورن\nابي بنت تذلني وتكسر عيني وتدعس علي وتخليني كلب مهان عند رجولها 😭❤️😩,"anger,disgust,sadness",,
2018-Ar-00747,1,2018-Ar-00792,0.999634325504303,بتحكيلي عن #الفرحة بحكيلك عن #طفل صغير #بحبك وبس #يشوفك بيترك الكل و بيركض لعندك 😍,الفرحه انك تعرف مين الي ليك  #الفرحة_انك,"joy,love,optimism",,
2018-Ar-00711,1,2018-Ar-02335,0.9996612071990967,رغم الاخبار المحزنه في #مشرقنا خبر وحيد فيه بارقة أمل :الجيش #الامريكي يعود ويصبغ دبابته باللون الأخضر بدلا من اللون الصحراوي,بعض الحسابات هنا تحاول بث الرعب بالناس بايهامهم ان هذه هي بداية فوضى وحراك في البلد الحذر الحذر وبلووك #تفجير_اجياد_المصافي,"anger,anticipation,disgust,fear",,
2018-Ar-01662,1,2018-Ar-01176,0.9996656179428101,@Bion_xz الناس بتصوم وتخلص وانتي للحين هههههههههههههههههههههه .. يلا يلا ماعليه بالتوفيق يابعدي واجازه سعيده مقدما ❤️,@sjalmulla شفته قبل اسبوع ومتشوقه عليه وايد الصراحه 😍😍😍 بالتوفيق يارب ❤️,"joy,love,optimism",,
2018-Ar-04070,1,2018-Ar-02154,0.9997606873512268,خايف يا ظريف تروح وتتملك وتعاشر الغير وتنساني أنا ❤,وقفت تقديرا لها يوم مرت جابتلي الفرحه وانا كنت مهموم,"joy,sadness",,
2018-Ar-02680,1,2018-Ar-02969,0.999464750289917,سعيد الحارثي: عبدالله النجيبان مثقف وإيجابي ومتفاعل يصلح يحرك المياه الراكدة يصلح يصنع البهجة ويحرك الجو 👏 🏻 #حياتك60,انك تشوف حد عزيز عليك اوى مبسوط ده كفيل يخليك طاير من الفرحه 😍,"joy,love,optimism",,
2018-Ar-01770,1,2018-Ar-00036,0.9997742772102356,#قول_شي_عن_الحب الحب هو السعادة والامان والراحة الحب نبع يفيض بالدفا والاشتياق والوله واجمل مافيه ان يكون مبني على الصراحة والمصداقية,#اسامه_فقيه_بالمعزب السعادة ليست حلما ولا وهما بل هي تفاؤل وحسن ظن بالله وصبر بغير استعجال,"optimism,trust",,
2018-Ar-03838,1,2018-Ar-00830,0.9997071027755737,مبسوط اني بشوف هالمشروع على أرض الواقع بعد كم سنة بإذن الله,@silvrena يب كل هذا التشويق لازم عندهم كم قنبلة مجهزينها للمعرض,"anticipation,optimism",,
2018-Ar-01047,1,2018-Ar-01954,0.9998176097869873,@mohdalsuwaidi7 اتمنا ياخوي ما تنشر مثل هالاشيا لانها تبث الرعب والهلع فالناس ، يا ريت جهة رسمية تتكلم لو في شي,@mshinqiti دي سقطه اخلاقية  جديد ي دكتور ... وقطر بكل كوادرها من داخلها و خارجها اصبحت تخيف المرتجفين و ابذين هم علي الباطل,"anger,fear,pessimism",,
2018-Ar-00381,1,2018-Ar-01300,0.9991610646247864,إيه لا لا لا 😉 😉 الفرح حيبوظ على وحدة ماتت ولا إيه 😂 😂 🙊 🙉 🙈 🙈 😂 😂 #أكرم_حسني ❤ #الحب #خفة_دم 🙈 🙉 💚 💚 😂 #ريح_المدام,قصة حب #بهجت و # منيره 😂 😂 #ريح_المدام,love,,
2018-Ar-02387,1,2018-Ar-00141,0.9996429681777954,الله يكفينا شر الناس البتخاف من العيب اكتر من الحرام 🙌 🏼,يارب تطلع النتيجة الي فيها خير بموت من التوتر💔💔,"anticipation,fear",,
2018-Ar-03311,1,2018-Ar-02602,0.999748945236206,ليش اذا جاء يتكلم عن الدين لازم صراخ وترهيب واتقو الله الله الله ومخدرات ات ات هه بس لاجد ليش,الناس مبقاش في قلبها رحمه ولا انسانية يعني ايه واحد يخبط واحد علي البحر يروح مكمل عليه و ماشي وسايبه هو ده انسان ؟! بجد ربنا ينتقم منه,"anger,disgust,sadness",,
2018-Ar-03184,1,2018-Ar-03342,0.9997065663337708,#حاله_طوارئ\nالوضع بمركز اورام #المنصوره مفيش دم و لا صفايح بمعني التلاجات فاضيه والاطفال مستنيه تبرع #انقذوهم وضعهم بيتدهور #بحزن_لما_اشوف,كنا عم نستنا شغلات أحسن من هيك بعد كل هالموت والتدمير والتهجير و #التعب\nياحيف بس,"anger,disgust,pessimism,sadness",,
2018-Ar-01022,1,2018-Ar-01367,0.9996036291122437,عمالة تصوت وهو مرعوب اول ما رامز ظهرله ضربها 😂,هتحس بغربة مؤلمة في نفسك ربنا يكفيكم شر الاحساس ده 😊,sadness,,
2018-Ar-02801,1,2018-Ar-03872,0.999646782875061,رسالة مهمة للإدارة: الهلال متبقي له مباريات في كأس الملك عكس النصر ولذلك سيحاولون نرفزة اللاعبين كي يتم إيقافهم ضد التعاون #الهلال_النصر,هي أكبر من مجرد مباراة هي إهانة تاريخية لم يسبق لها مثيل لا تلوموا الخصوم إن كرهوا الهلال فقد أذاقهم مرارة الإذلال أنتهت السهرة 😑,"anger,sadness",,
2018-Ar-00358,1,2018-Ar-03112,0.9994641542434692,خيبة الامل بتهزمك اكتر من الانتظار 😌,اذا مر عليكم موقف كريه كيف تحاولون تنسونه وبالمقابل هو اكبر مخاوفكم 💔 😓,"anger,fear,sadness",,
2018-Ar-03930,1,2018-Ar-02539,0.9998193383216858,طهر قلوبنا يا الله من كل حزن لا نقوى على وجعه #تنهيدة,الشوق يقتلنا دون أدنى رحمة الحنين كافر #تنهيدة,"love,sadness",,
2018-Ar-01234,1,2018-Ar-02233,0.999697208404541,@Bader_f16_1983 اييه والله الكلب تمادا حيل وربي الله يلعننه 😠😠,@le_minaa @fadysameh15 -حضرتك ابنك فاشل وبشتكي منه اهو 😠\n=وانا مالي ماتكلم ابوه 😂😂\nاية العيلة دي,"anger,disgust,pessimism",,
2018-Ar-03709,1,2018-Ar-02835,0.9997024536132812,#أخاف لا أشكي للعرب سر فرقاه 👌 ويشمت علي إللي ما يسوى #مواطيه,العيد فرحة نحنا لينا بالأعياد كل من له عيد نبتهج معاه بس بهجة الكرسمس وشم النسيم لايعلا عليهم 😂 😂,"joy,love",,
2018-Ar-00573,1,2018-Ar-01653,0.9995603561401367,الف الف مبروك اخوية وصديقي مصطفى #طاقي 😘 😘 تستاهل كل خير يعجبني الزلمة ليوفي بوعدة وانت زلمة 😎 مبروك خطوبتك ويارب السعادة الدائمة بحياتك 😍,#فرحة_روما_بنت_المعلمين ألف مليون مبروك يا رووما وربنا يتمملكم ع خير بإذن الله ويسعد أيامك ويملاها فرح وبركة دايما يارب 😍 😍 ❤ 😻 ✋,"joy,love",,
2018-Ar-04284,1,2018-Ar-02116,0.9997227787971497,ليتك تطلع من حياتي وتسكر وراك الباب عرفتك على حقيقتك وخاطري منك طاب #الله_يهني_سعيد_بسعيدة خاطرتي #قلمي #حروفي #دفتري #غدر #خيانة #كذب #بوح,ونمت على أمل أن #كفنك كان مجرد #كابوس نمت معتقدا أني سأنسى طقوس العزاء لكن كل شيء كان حيا ما عداك انت #ومضة_حرف #سوالف_روح,"pessimism,sadness",,
2018-Ar-00050,1,2018-Ar-01418,0.9997670650482178,خلهم يستفزون الناس لين يثورون عليهم حسبنا الله,قبيله حرب والله ان غضبي عليهم غضب الله على بليس,"anger,pessimism",,
2018-Ar-02121,1,2018-Ar-02339,0.9994779825210571,هه العمى كل هول خيانة وغدر وهلا مخدرات 😂 😂,مبحبش حد يستفزنى بقي هااااااا 😒👊,anger,,
2018-Ar-00857,1,2018-Ar-01063,0.9997698664665222,تذكر أن بعد الشقاء سعادة وبعد دموعك #إبتسامة,شيء ما يقوم بإشعال فتيل الرهبة في قلبي كلما تعلق الموضوع بالحب #شهد,"fear,love",,
2018-Ar-00601,1,2018-Ar-02104,0.9993668794631958,وراح حضر فرح البنت الى بيحبها ومخدش جاتوه 😢 ✋ #وجع 🐸,يي اليوم بجرب اسوق 😱 خايفه,"anticipation,fear",,
2018-Ar-00019,1,2018-Ar-02838,0.9996613264083862,ب الله بحظ يوردني للجنه\nماهو بحظ يوردني للدنيا\n\n     #هدوء,#متجر_قهوه_مجيد\nماشاء الله \nالله يزيدك ويبارك لك في رزقك\nتستاهل كل خير...\n\nمدري ليش كل م اشوفك تتوسع بتجارتك آحس بسعاده كبيره 😀,"joy,love,optimism",,
2018-Ar-00672,1,2018-Ar-01509,0.9997916221618652,إستخدام لغة جديدة في هذه الحرب إنما يدل على أنه يراد لهذه الأزمة أن لا تنتهي و وصول الإعلام لهذه المرحلة من الإنحطاط نذير شؤم,"وكان سبب كل هالشوشره والزعل والقومة والطيحة هي ""أنا محتاج أحس إنك تبيني"" ولكن محد يفهم","anger,sadness",,
2018-Ar-00969,1,2018-Ar-03800,0.99947589635849,لكـل حـد شـآف آلتويته دي\n\nربنـآ #يهديك و #يطهر قلبـك مـن آلذنـوب و #يرحمك برحمتـه\n\nو #يفرح قلبـك و #يحقق أحلآمـك و #يريح بآلـك,الصورة بتحلى بتفاضيلها حاجات لو بس هنعملها\nنلقى الفرحة عايشة معانا ف كل مكان\nلما القلب يدق يدق يدق يدق❤#بهجه👏🎀 \n#احمد_حلمي #دنيا_سمير_غانم,"joy,love,optimism,trust",,
2018-Ar-00265,1,2018-Ar-02868,0.9996791481971741,ولا عندنا جيش قوي يعرف يدافع عن البلد ولا شرطة تحمي الامن الداخلي ولا عدل في القضاء والبلد ولا اقتصاد ولا تعليم اسمها بلد ازاي دي والنبي.😤😡,بحسد الناس اللى عندها قدرة انها تتعامل كويس مع شخص وهم واثقين انه خبيث وحقير لمُجرد انهم يريحوا دماغهم ويتقوا شره.,"anger,disgust,pessimism,trust",,
2018-Ar-01494,1,2018-Ar-00047,0.9995089173316956,#احتفالات_هرفي٦ لايفوتكم عرض هرفي ❤ والشعب فرحان وكلنا سلمان 💚 :: )(;,#احتفالات_عيد_الرياض يا سلام عندنا الجسر المعلق وطريق الملك خريص فديت السياحة والترفيه يخقق 😊,"joy,optimism",,
2018-Ar-01092,1,2018-Ar-02823,0.9997261166572571,طول عمري بكره اني اقول علي مجموعة من الناس صفة معينة \nلاني الجمع في الوصف ده ضيق افق\nبس حقيقي اغلب المسيحين معرصين ومعندهمش شخصية و جبناء,كان نفسي اتفرج على كفر دلهاب ده بس للاسف انا جبانة وبنام في النور اصلا,fear,,
2018-Ar-02332,1,2018-Ar-00351,0.9997180104255676,فكرة اني ابطل اثق في حد خصوصا الناس اللي ماينفعش غير اني اثق فيهم \nفكرة مرعبة والله,للاسف ودي اوافقك كلامك لكن انتي أتفه حدث ممكن يثير غضبي,"anger,disgust",,
2018-Ar-03065,1,2018-Ar-01554,0.9996709227561951,بدل ماندخل المباراه وعينا على الفوز صارنا ندور التعادل\nكان فيه ارتباك من بعض الاعبين مدري على ايش !!\n\nواليابان نفس الشي\n#استراليا_السعوديه,ايه يارب اللي بيحصل فينا ده ليه احنا بس اللي بندفع تمن ثورتنا ظلم وقهر غربه وسجن ومرض \n#وجع\n😓😓,"anger,sadness",,
2018-Ar-03420,1,2018-Ar-02856,0.9995092749595642,"هذا قدر الهلال دائما وسر قوته ينهي الفرح الليلة ويستعد لأفراح لا تنتهي بإذن الله الهلال هو ""أن تفرح أكثر"" 💙 #360_درجة",المهم إنك تقرين بأنك جبانة ولا تملكين إلا البربرة بالتويتر يلا طقطقي على المهابيل اللي عندك ❤️ 🙏 بالتوفيق,"anger,disgust,pessimism",,
2018-Ar-03891,1,2018-Ar-04222,0.9997169971466064,@BeHaiRy_oO دا نذير شؤم عند الفراعنة القدماء عشان كانت بتطين,@h3yran والله ياخوك مدري بس الافراح كانت عارمه😂💔,joy,,
2018-Ar-02295,1,2018-Ar-00086,0.9997552633285522,#كباتن_كريم_متذمرون كريم شركة انتهازية لئيمة في دولة قانونها غير واضح والدليل انهم يلعبون على الكابتن والعميل بدون مايلمسون نسبتهم العالية٣,من الواضح ان عديم الرجوله مالقا الا البنات يتقوا عليهم انسان مقرف وضعيف اقسم بالله مهما كان لاتمد يدك على بنت #سربوت_ينزع_عبايه_فتاه,"anger,disgust",,
2018-Ar-00658,1,2018-Ar-03978,0.9997347593307495,أؤمن دائما بأن الأيادي لما تتشابك توصل شعور أكبر من الكلام بكثير,جهز الإبتسامة قبل أن تمد يدك للمصافحة فمصافحة دون ابتسامة لا تقرب قلبا ولاتمنح سعادة,"joy,love,optimism",,
2018-Ar-04135,1,2018-Ar-00839,0.9996644854545593,@Mohamed_Adams99 😂😂😂 ياخ ما تخوفنا اكتر من الخوف العايشنو دا \nهسي الأستاز ناوي لينا نية شينة خلاص  السنة الجاية لما ننزل سنة تالتة 😹,@EnaasAhmed\nمالك بقيتي عِنِفة اووي كدة ليه ،،، لو خدتي بالك التوتس كلها كآبة 👊😂\nلا فرفشي كدة احنا داخلين ع فاينالز و مش ملاحقين 😂😂✋,"joy,optimism,pessimism",,
2018-Ar-02829,1,2018-Ar-04271,0.9998096227645874,قد ايه الواحد عايز يتمرد على كل حاجه بس ساكت,انتي كده مرتاحه يعني انا حاسه ان في خطوره علي كل محلات الاكل اللي حواليكوا يا رنا,fear,,
2018-Ar-02941,1,2018-Ar-01367,0.9997057914733887,هف تبون تتحمسون انكم تصلون وتصومون وتتمنون الجنه تكلموا عنها يالله الكلام عنها بس يشد على قلبك يلتف حوله حب وطمأنينه 💓 💓,هتحس بغربة مؤلمة في نفسك ربنا يكفيكم شر الاحساس ده 😊,sadness,,
2018-Ar-00808,1,2018-Ar-00412,0.9997360706329346,@eidelyehya @yaserahmad ياخي ما تفرض على الناس يتابعوك وثاني شي هالأيام الناس تدور الفكاهة الناس تدور الشي اللي تنبسط وتضحك ما تبي تتعلم 😅✋🏼,@NahlaHesham10 طب أنا بقولك اني حزينه طيب اسأليني مالك ، عبري اللي جابوا ميتين أهلي ، أي حاجه,"anger,sadness",,
2018-Ar-03746,1,2018-Ar-03809,0.999707043170929,الاحتفالات بالملعب حاليا تكفي لين بكرا,اعلان 500500 مبهج جداا بس ليه لميس,"joy,love,optimism,surprise",,
2018-Ar-03589,1,2018-Ar-02033,0.9997110366821289,#رامز_تحت_الأرض\nماشوف في هالبرنامج شي يستدعي حتى الابتسامه ناهيك عن الضحك\nانسان مرعوب خايف في حاله هلع \nوين الشي اللي فيه يضحك,#بهجت_الساعاتي\nمثال الصاحب الي لو مسمعتش كلامه هتروح في داهيه😓\nولو سمعت كلامه هتروح في ستين داهيه 😂😂\n@AkramHosny \n#ريح_المدام,joy,,
2018-Ar-01227,1,2018-Ar-00948,0.9997839331626892,اسمع طقطقة قلب مجروح فين هو انا طبيب جراح,معرف كيف أراضي وانا ازعل من الشخص نفسه لانه زعل,sadness,,
2018-Ar-02131,1,2018-Ar-02343,0.999467134475708,يخوف كيف إن أشياء كثير ممكن تتغير وأنا نايمة 🌚😟,مبكرهش ف حياتي قد المنظرة 😤,"anger,disgust",,
2018-Ar-02420,1,2018-Ar-02733,0.9997519850730896,#السعادة هي انو تكون مع اشخاص و مع حدا بيكونو هنن فرحة وعيد بيسببولك سعادة من جواتك #السعادة تكون مع عالم بتحبون,#حسرة كم كنت اتمنى ان تعيشي هذا اليوم معي في جو عائلي كما كنت في السابق اسرد لكي كل المستجدات لتفاصيل يومي وعائلتي,sadness,,
2018-Ar-01103,1,2018-Ar-03972,0.9994754195213318,الواحد مستاء كميه استياء بقى صعب انها تعد وتحصي..وايضا مشمئز كميه اشمئزاز بردو صعبه 😣,لما تكفي الكهربا وتشتغل يجيني ابتهاج مو طبيعي.. لو معايا مليون وزعتها عليكم 😂,joy,,
2018-Ar-01727,1,2018-Ar-04323,0.9992644190788269,اللهم لك الحمد يارب على فرحة النجاح والتخرج 🌸 🎓 #فرحتي_نجاحي,#خفيف_لطيف انشاء الله دا اليوم يكون عليكم خفيف لطيف 🙏 🏽,"joy,love,optimism",,
2018-Ar-03170,1,2018-Ar-01457,0.9997716546058655,سبحان الله لا نتذكر الفساد إلا مع المصائب وش ذنب عائلة تضيع بسبب إهمال مقاول وفساد مسؤول #فاجعة_بالقرن,للأسف أصبح الطلاق في مجتمعنامن أسهل الأمورفلايهمه مصلحة الأسرة ومصلحة الأطفال بقدرمايكون همه حرق قلب امرأة شاركته عمرها #قسوة,"anger,disgust,sadness",,
2018-Ar-00164,1,2018-Ar-03356,0.9995599985122681,كل حدا بينزل البحر بكون عارف انو ممكن يغرق !!\n\nبس معتة المغامرة بتكون اقوى من خوف الغرق 💙🌊🌊,الواحد محتاج يبعد عن الناس اللي بيشوفهم شويه \n#عزله,"disgust,pessimism,sadness",,
