dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-Es-06344,1,2018-Es-01494,0.999578058719635,"Tu clamor pone al diablo a temblar, tu Alabanza lo confunde. #LaAdoraciónADiosEngrandeceLaNación",El gozo del Señor es contagioso. #LaAdoraciónADiosEngrandeceLaNación,"joy,optimism",,
2018-Es-05720,1,2018-Es-05731,0.9997798800468445,Yo que ya no quiero tomar y mi mamá llegó con mis botellas de tequila que estaban en la casa de mi abuela😍 #Felicidad,Muero por un abrazo de mi mamá y de Priscila !! La extraño demasiado ,sadness,,
2018-Es-06528,1,2018-Es-00129,0.9994106292724609,@NanaBlurl Quien mierda es simone 😡,@guillermochoa Siiiii por favor 🙁,"anticipation,joy",,
2018-Es-03136,1,2018-Es-03228,0.9995494484901428,"La constituyente d Maduro es un remedio más peligroso que la enfermedad que sufre nuestra amada Venezuela. Por eso el 16J votemos SI, SI, SI",Muchos de los que opinan sobre la detención de Lula luego defienden a voz en cuello la no injerencia en asuntos extranjeros.,anger,,
2018-Es-02067,1,2018-Es-06750,0.9996164441108704,A veces me pregunto si soy yo la loca de mierda que se pelea con todo el mundo o las personas son tan pelotudas y tan problemáticas?!?!?!?!?,"Mi mayor problema es que no puedo estar enfadado. Siempre termino perdonando a las personas, incluso cuando no lo merecen.","anger,pessimism",,
2018-Es-00243,1,2018-Es-04985,0.9997216463088989,Seguro el año que viene si nos acordamos ,Peleado con el sueño,"anger,sadness",,
2018-Es-00465,1,2018-Es-02162,0.9996734261512756,Una semana no es suficiente 😭,Que horror es querer dormir con este sentimiento 😖,sadness,,
2018-Es-00283,1,2018-Es-01630,0.9998159408569336,Me caga dormirme enojado carajo,Me caga irme enojada a dormir,anger,,
2018-Es-04414,1,2018-Es-05349,0.9997557401657104,Una maravilla del mundo es beber café hirviendo a esta hora.,Real ver a Mario es como si me dieran una fórmula para sonreír todo el tiempo.,joy,,
2018-Es-05968,1,2018-Es-01771,0.9998104572296143,Indignada con la película,Una sonrisa puede ocultar mil emociones,joy,,
2018-Es-03808,1,2018-Es-06548,0.9997009634971619,He ido a donar sangre al Clínico para los 900 heridos del domingo y hemos acabado cantando el Imagine. Piel de gallina #ironía,La desesperación escucha indiferencia en silencios que no son más que desamor  #MiercolesDeGanarSeguidores,"anticipation,sadness",,
2018-Es-00829,1,2018-Es-02515,0.9997185468673706,"@marianoybueh Bellester, Adelina, Martelli y Bosch #TodosMalandras mejor no pasar #cuidate #TodosChorros sin clase ",Yo no tengo suerte en esto #GisselleKuri #SebastiánVillalobos #PDCs #KCAMexico,"anger,pessimism",,
2018-Es-06808,1,2018-Es-00236,0.9997407793998718,#NoVolveriaA bloquearte porque ya me das igual ,@MeyerAna Porqué esa cara de susto no pasa nada,fear,,
2018-Es-03397,1,2018-Es-06507,0.999748170375824,@itapia918 Es lo más probable  ,@Genesisca7 En serio? Es bien sencillo hacerlo ,"joy,trust",,
2018-Es-03848,1,2018-Es-03995,0.999740481376648,@Santyzeniquel jajajajajajajajajajajja me muero  ,@CatalinaSpring Jajajajajaja que rabia,joy,,
2018-Es-06519,1,2018-Es-03629,0.999782919883728,No sé por donde ya ira mi madreee,No me enojo si me hacen desaparecer,anger,,
2018-Es-00412,1,2018-Es-01301,0.9996687769889832,"@Camila_Cabello @BrunoMars JAJDLZOXKSÑXJA estoy muy emocionada por ti, te lo mereces chica, te quiero",@Camila_Cabello @BrunoMars Estás muy emocionada?,anticipation,,
2018-Es-05903,1,2018-Es-02271,0.9996047616004944,¿Después de cuantas depresiones llega la depresión que te adelgaza?,Hace unos años atrás decías que el olvido era una forma de venganza y de perdón.,"anger,sadness",,
2018-Es-00997,1,2018-Es-03016,0.9997867941856384,Suelen coincidir en este país los que se mostraron furiosamente indignados con el chapapote y años antes habían sido indiferentes al Txapote,Me hacen envenenar esos culiados que se hacen los puertoriqueños que problema tenes en el cerebro,"anger,disgust",,
2018-Es-01065,1,2018-Es-01531,0.9992735385894775,Todavía duele... ,Aquí el más depresivo.¿,sadness,,
2018-Es-01248,1,2018-Es-01022,0.9998136162757874,Empiezo los cursos y estoy súper contenta,Paula está indignada y yo que no tengo ni para indignarme,anger,,
2018-Es-04812,1,2018-Es-00667,0.9997459053993225,"Yo no hablo de la depresión tengo suficiente con ver mi estado de cuentas y los planteamientos de Arias, ya vengo, voy a grabar los 📼",Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...,"fear,sadness",,
2018-Es-06667,1,2018-Es-04434,0.9996532797813416,Mis pies estan super fríos ,Tengo frío ,none,,
2018-Es-01764,1,2018-Es-00082,0.9994575381278992,Es bacanísimo tener el día libre el día del cumpleaños 😋😜😝😛😬😄😁😆 #felicidad,"¡Feliz cumpleaños, #Gordito @kossajah! Hay que irnos a festejar 🎂👍😁🎉🍻","joy,optimism",,
2018-Es-00455,1,2018-Es-05161,0.9991836547851562,fav y te mando privado 😊,"@arca_fidelidad ¡Hola! Es un gusto ayudarte, me brindas tu número vía DM, por favor.  *Moy.",joy,,
2018-Es-03200,1,2018-Es-06384,0.9995896816253662,"Sobrevivo Por Pura Ansiedad,Con El Nudo En La Garganta!!!!!!",Lamentablemente soy muy sensible y cualquier tonteria me hace daño.,"fear,pessimism,sadness",,
2018-Es-00352,1,2018-Es-01761,0.9990645051002502,"NOOO WE NO ESTOY ENOJADO, asi soy normalmente 🙄",ENCIMA AHORA TIENE PELÍCULA EN SOLITARIO 😵🔫,anticipation,,
2018-Es-05005,1,2018-Es-04618,0.999640941619873,@MauroFagoaga se te atoró el escabio hd1000 ,"@jorbiazzo Te veo en el recreo, y me vuelvo loco","joy,love",,
2018-Es-02541,1,2018-Es-03422,0.9997230172157288,"Está claro que están más de acuerdo con la ladrona de bebés en plan ""una acusación sin pruebas"" ""Doña Dolores Baeza ha resultado ofendida""",Mis ganas de que ya sea fin de semana son terroríficamente impresionantes,anticipation,,
2018-Es-03360,1,2018-Es-04314,0.9997086524963379,q sarna el año pasado le estaba diciendo feliz dia a alguien q hoy ni saludo y me recontramil cago. como cambia todo,Odio el dia del amigo porque sufro por la gente que no tiene mi suerte y tiene gente al lado falsa o que no tiene a nadie y se lo recuerdan,"anger,disgust,pessimism,sadness",,
2018-Es-06090,1,2018-Es-02790,0.9993749260902405,"MEO: ""En la Araucania NO hay terrorismo"" #ElInformante","@AsisOberdan: ""Lo de Lula me parece un espanto""","anger,disgust,surprise",,
2018-Es-01563,1,2018-Es-03600,0.9997898936271667,Tú qué sabes de dolor y de tristeza sí no te la pasaste llorando todo un capítulo de Glee. ,Pensé que se me habría pasado el disgusto pero no,"anger,sadness",,
2018-Es-05515,1,2018-Es-01936,0.9998388290405273,Necesito compartir con alguien la alegría que me da ver las puertas de guido kaczka,Un día de estos me muero de la indignación,anger,,
2018-Es-04050,1,2018-Es-00915,0.9997124075889587,Me dijo eso y me quedé re pensativa😬,Estoy tan aburrida😩,"pessimism,sadness",,
2018-Es-01611,1,2018-Es-05924,0.9997977614402771,Bueno amigo déjame tranquila me tienes cansada,Tengo un mal humor encima y no se por qué,anger,,
2018-Es-04882,1,2018-Es-02981,0.9995539784431458,@LgendCR @JDavidGraphs Qué onda por qué se enojo?,@ArgTylerPosey @DEMIF4NCY Esto es deprimente :'(,"anger,pessimism,sadness",,
2018-Es-04008,1,2018-Es-04752,0.9996384382247925,De lo que se entera uno 😂,Que inquieto está este perro😂😂😂,joy,,
2018-Es-03006,1,2018-Es-04004,0.9994672536849976,// Soy un Batman super chistoso. Ni confirmen 🤣🤣,Alguien anda resentido. 😂😂😂😂,"anger,joy",,
2018-Es-06190,1,2018-Es-02417,0.9998360276222229,que ansiedad de mierda vo,Que lluvia de mierda ,"anger,sadness",,
2018-Es-02747,1,2018-Es-05701,0.999475359916687,#5HEsTrending Necesito verlas por favor 😭,Me cago de risa viendo vídeos de @Rubeooh 😂😍,joy,,
2018-Es-02290,1,2018-Es-00205,0.9998090863227844,@EzequielLuucas @MaiRejis Pelea de parejas acá no,@indpcom @Albert_Rivera @InesArrimadas Y el berrinche de Cs tres cuartos de lo mismo,"anger,pessimism,sadness",,
2018-Es-03208,1,2018-Es-02862,0.9998209476470947,@JosuGearFoo23 Oye carnal ya no me gusto la pinche vieja se volvio muy pinche sangrona,@LesleyNieto y mucho pinchi chamaca ,anger,,
2018-Es-05262,1,2018-Es-01353,0.9997598528862,Acabo de meter la pata bien cabrón por hacerme el intelectual y sólo demostré mis carencias emocionales y lo amargado que soy. Puta madre.,Que hago despierta a ésta hora la concha de la lora. Estoy indignada,anger,,
2018-Es-00475,1,2018-Es-05453,0.9997665882110596,@Faby_jime jaja y quedarte dormida del susto no?? jaja,@Bamf_ Pues es mejor una siesta improvisada que un video que por cansancio improvisado quizá cueste hacer jaja,"joy,optimism",,
2018-Es-05918,1,2018-Es-02757,0.999627947807312,"Que nunca te ame de verdad, que rabia me da 🎵",Se que te sientes abandonada pero ma' yo estoy aqui.👫❤️,"joy,love",,
2018-Es-03449,1,2018-Es-01870,0.999657928943634,NO PUEDEN SACAR AMERICAN HORROR STORY DE NETFLIX. LLAMEN A MIS ABIGADOS,NO PUEDEN SACAR AMERICAN HORROR STORY DE NETFLIX. LLAMEN A MIS ABOGADOS,"anger,disgust",,
2018-Es-04784,1,2018-Es-03993,0.9997534155845642,@pilypardo Las apoderadas son lo pior!!! ,@AngeldebritoOk Por favor que cosa horrible,disgust,,
2018-Es-06707,1,2018-Es-03579,0.9995788335800171,"xD  Al parecer no puedo tomar captura ... Que pena, que suerte la mia xD ... !!!!",Yo creo que Suga fue muy feliz cuando le dijeron que tenia que tirar el micrófono al final 😊,joy,,
2018-Es-00360,1,2018-Es-05359,0.9995693564414978,@SeleneS06 Es festivo! Pero a mi me toca ir a trabajar! 😧,"@martamonpi Para nada!! Si he sonado enfadada, lo siento. ☺️",trust,,
2018-Es-02498,1,2018-Es-00751,0.9997838735580444,"@SkyAlertMx #ironía El ciudadano tuvo 32 años para prepararse ante los sismos y aprender sobre ellos y hoy todo es como ""arte de magia"".",@CarolinaWebb Es más difícil quitar la ansiedad que los piojos,"fear,pessimism",,
2018-Es-06306,1,2018-Es-03014,0.9997344017028809,@CandeSolsu Callate que sigo ofendida,@CarlossMartinn Pa que dices na ,pessimism,,
2018-Es-01378,1,2018-Es-05534,0.9997348785400391,Capaz soy yo la que incómoda acá o que?,Estoy muy enfadada con el mundo y con la manera en que despreciáis la relaciones humanas.,anger,,
2018-Es-01882,1,2018-Es-03780,0.9997473359107971,13 horas trabajando verg que cansancio,tengo comezón en la garganta que desesperación,"anger,sadness",,
2018-Es-04091,1,2018-Es-00049,0.9997156262397766,Mujeres que tienen nombre de perras y le hacen honor a el 😅,"Me da risa que sigan usando lo del cabello para insultar a las Bautisters. Por dios les juro que en vez de ofendernos, nos da risa.😂",joy,,
2018-Es-06284,1,2018-Es-03148,0.9996950626373291,@ELTIEMPO Tras de matón ladron? Bueno algo así dice el dicho,@GenPenaloza y el primero q corre es él pero para esconderse,fear,,
2018-Es-01720,1,2018-Es-03472,0.9989227056503296,"Ya siento tus pasos acercarse, Señor. Tiempos de llanto y también de regocijo. Cúbreme con la justicia de Cristo. ¡VEN, SEÑOR JESÚS!","Mientras puedas mirar al cielo sin temor, sabrás que eres puro por dentro, y que, pase lo que pase, volverás a ser feliz.","joy,optimism",,
2018-Es-04140,1,2018-Es-01080,0.9996432065963745,@BattilanaMarti_ Con amar azul estoy 😄,@nidiaferr_ Con mucho gusto 🌮😂,joy,,
2018-Es-03069,1,2018-Es-00667,0.9998007416725159,"Normalmente me hago rechinar los dientes cuando estoy enojado, un día de estos se me va a salir uno.",Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...,"fear,sadness",,
2018-Es-05313,1,2018-Es-01472,0.9996316432952881,Tremendo el viento que hay afueraaa 😯,El enojo me puede durar ufff🙄,anger,,
2018-Es-03879,1,2018-Es-03516,0.9995973706245422,'Me encanta' BUENOOOOOO,No puede ser tan resentido DIOMIO,anger,,
2018-Es-00516,1,2018-Es-06456,0.9997830390930176,@carmenantzzz Que graciosa he😢,"@luciamcias La vida esta enojada conmigo, yo soy feliz","anger,joy",,
2018-Es-05428,1,2018-Es-01847,0.999519407749176,"Soy libre de hacer circular el amor y la alegría por todas partes en mi mundo ,amo la vida.",Que lindo saber que hay gente que me quiere por como soy y a pesar de todo seguimos adelante con la amistad..,"joy,optimism",,
2018-Es-01601,1,2018-Es-05742,0.9997700452804565,"@Ivandagu @cmbustamante Es una acusación bastante grave, de la cual no tienes ninguna prueba",@pollitou_ @SoyGerardCortez Culpas a la víctima de un abuso de confianza grave.,anger,,
2018-Es-00781,1,2018-Es-00295,0.9997808933258057,@salomecuerva Sorprenderme jajaja na vos sabes a la que no superó ,@mannolly Mi tia esta orgullosa de ti y de @manuelcastillol yo tambien la extraño hasta cuando me regañaba!,"joy,love",,
2018-Es-04825,1,2018-Es-02932,0.9995883107185364,Qué rabia cuando hay una tercera persona en la relación.,Quiero ser la parte divertida de tu libro.,"joy,optimism",,
2018-Es-01648,1,2018-Es-06352,0.9996946454048157,"Kajajajaj no lo superó, no puedo ser tan pelotuda ","Que nunca nadie lea las conversaciones con juli, vería lo tremenda gila que soy jajajaj",joy,,
2018-Es-02892,1,2018-Es-01494,0.999669075012207,"Yo tengo un gozo, tengo alegría, tengo a Jesús, tengo el amor tengo la vida. #LaAdoraciónADiosEngrandeceLaNación",El gozo del Señor es contagioso. #LaAdoraciónADiosEngrandeceLaNación,"joy,optimism",,
2018-Es-04515,1,2018-Es-02183,0.9998035430908203,La mamá de gaby me manda mensajes y me dice que deje de tomar ,Creo que voy a borrar snapchat a la mierda ,"anger,disgust",,
2018-Es-05384,1,2018-Es-01822,0.9996994733810425,Brillante @germanven gran monologo!!!!!,"@DebRyanShow @AlexXxStrecci #rayito claro que si, un cambio es genial",joy,,
2018-Es-06258,1,2018-Es-01265,0.9996098875999451,@enzoesquivl_ mira como tiemblo ,@obrienftme_ pero aun asi tengo ,"optimism,trust",,
2018-Es-03122,1,2018-Es-05167,0.999740481376648,Siempre que quiero escribir una nota utilizo twitter para que se quede como borrador ,Ah y se me abrió todo esto en la cuenta de mi hermano y cuando quise cambiar le perfil veo q el perfil de mi hermano no tiene cara ,surprise,,
2018-Es-03986,1,2018-Es-03647,0.9994208812713623,"@Marcusftty Auch!! -relame sus labios al mismo tiempo que deja salir una sonrisa-. Mmh, no mucho. Traje otra mascota. -sonríe-.","@CKalher_ - Le espera en la puerta, frunciendo el ceño porque no tiene muy buen aspecto.-",none,,
2018-Es-04065,1,2018-Es-00667,0.9998014569282532,"Y si, me estoy sintiendo como el orto, y si lo voy a compartir acá porque estoy cansada de reprimir toda la mierda y no hablar con nadie",Ya me entró ansiedad y ganas de llorar porque me acaba de caer la cuenta de el poco espacio y falta de privacidad que tendré...,"fear,sadness",,
2018-Es-00712,1,2018-Es-01081,0.9997606873512268,@RociioArcee Que te estaras comiendo no sé ,"@AlexMurilIo Si, que ella anda en carro y tú a pie ",none,,
2018-Es-02050,1,2018-Es-01198,0.9994872808456421,Acabo de ver Okja y si que es muy triste. ☹️,"Tal vez el este super decepcionado, pero yo estoy super orgulloso de mi 😅. Pensé que nunca haría algo así.","joy,trust",,
2018-Es-06328,1,2018-Es-00866,0.9997115135192871,"@TATANCDLM_ Pero viendo videos de los conciertos de Queen, el tipo tenia tremenda presencia sin necesidad de mucha cosa.",@NTN24 Lamentable ...Sin embargo...llama la atención entre los últimos duelos del mundo del rock que hayan sido causa de suicidios,"anger,disgust,sadness",,
2018-Es-05684,1,2018-Es-05655,0.9998593926429749,Que aburrida la gente que quiere quedar bien con todo el mundo siempre,Que rabia en serio cuando hacen las cosas por obligación y no porque les nace,anger,,
2018-Es-01828,1,2018-Es-05396,0.9997345805168152,"Estoy escuchando a mi hija y sobrino enviarse audios, y no necesitaré pasiflora con lo mucho que me están haciendo sonreír =') #LesNiñesRule",@PahParla lágrimas e indignación al ver que ya no importa que una mujer con niños hoy no tenga donde dormir.,"anger,sadness",,
2018-Es-03816,1,2018-Es-00159,0.9995307326316833,"Peli de terror ,toy re cagada",Que matón vale jaja.,joy,,
2018-Es-01351,1,2018-Es-03117,0.9996992945671082,Mi hermana mayor esta pensando llevarme al extranjero el año que viene! No se si llorar o reír,Me dicen y mas nerviosa me pongo,"anticipation,fear,pessimism",,
2018-Es-06085,1,2018-Es-05433,0.9996071457862854,Que #triste es poner la alarma y ver las horas que te quedan para dormir 😔😔😔😔,Y de golpe son las 7 de la tarde 😱😩⛈ ,"anger,sadness",,
2018-Es-05132,1,2018-Es-00566,0.9994785785675049,"Tuve gripe por dos días, mi mamá dice que sólo era llanto contenido: le creo. 😢","@JafetLuza colapso nervioso (culpa de dejar la medicación, sospecho) en medio de un examen. Una cosa humillante :(","anger,fear,sadness",,
2018-Es-00113,1,2018-Es-05842,0.9997649788856506,Ésta forma tan cobarde de no decirnos que no.,Terrible lo mio de alunarme por cualquier cosa.,"disgust,pessimism",,
2018-Es-02749,1,2018-Es-02691,0.9997003078460693,"No hay que dejar que el sentimiento se convierta en resentimiento. ""No ha muchos nos pasa""","Que la depresión no sea solamente un tema de interés cuando muera un famoso. Hablemos y escuchemos al resto, es necesario.","optimism,sadness,trust",,
2018-Es-06837,1,2018-Es-05575,0.9997713565826416,Se me está partiendo el corazón en 10. ,Sola nomas me hago la cabeza,"anger,pessimism",,
2018-Es-05043,1,2018-Es-05388,0.9997259378433228,@DebRyanShow #Rayito ¿Cuando nos das la sorpresa de que seras papa ? 🙈😂,@DebRyanShow #Rayito estoy súper ansiosa 😵😂 me cago porque llegue él día,"anticipation,fear",,
2018-Es-02993,1,2018-Es-04692,0.9997968673706055,Por lo visto esta pesadilla se acaba cuando el pueblo le pase por encima a la MUD más que al mismo régimen!,Detesto que la gente que esta deprimida llegue a ponerlo a uno igual o peor.,"anger,disgust",,
2018-Es-02448,1,2018-Es-04631,0.9998332262039185,No quería creer todavía me cuesta entender porque! La depresión es algo muy difícil de superar si no se trata a tiempo,Que cosa horrible estar resfriado y no sentirle el gusto a la comida,"anger,pessimism,sadness",,
2018-Es-04817,1,2018-Es-01313,0.9997004270553589,contestame que me da ansiedad lpm,Quemada es poco😤,anger,,
2018-Es-06235,1,2018-Es-03715,0.9997522830963135,@jlespert te saqué la careta...economista y asustás a la gente. Vos sos El hombre de la bolsa! ,"@la_iguanatv mariguanita, cuando te llegue la ley no te pongas a llorar como una marica. Se te nota la cara de pargo.","anger,disgust,sadness",,
2018-Es-01344,1,2018-Es-03303,0.9998382925987244,Esta miopía me tiene fregada la vida,Me hace envenenar mi vieja,"anger,disgust",,
2018-Es-04205,1,2018-Es-02848,0.9997411966323853,@doctorconejo Fui a stalkearte y leí y tu bio y me siento un poco intimidada.,"@IvanSalum2 Yo también,  pero sigo un poco enojada",anger,,
2018-Es-06121,1,2018-Es-05275,0.9997442364692688,[ Estoy súper deprimida porque el sábado iba a pasarme por la comic con y ya no porque no tengo quién me acompañe. Más fracasos.,Llevo desde las 6 en pie y quería dormir. Pues no podré con la emoción #felicidad❤,joy,,
2018-Es-02736,1,2018-Es-01817,0.9997273683547974,Ha sido divertido me equivocaria otra veeeeeezzzz,No me voy  perder esa pelea wachoooo,"anticipation,joy,optimism",,
2018-Es-00807,1,2018-Es-05924,0.9998500943183899,Mi única preocupación es que el wifi esté conectado,Tengo un mal humor encima y no se por qué,anger,,
2018-Es-03425,1,2018-Es-05435,0.9996528625488281,Mf chau re enojado,no sé sonreír,sadness,,
2018-Es-05637,1,2018-Es-01313,0.9996535778045654,Hasta mañana ,Quemada es poco😤,anger,,
2018-Es-01152,1,2018-Es-02878,0.9995206594467163,"Reloj no marques las horas, porque voy a enloquecer...",Solo si leo a la velocidad de la luz voy a poder terminar mis trabajos. ,"anticipation,pessimism,surprise,trust",,
2018-Es-01108,1,2018-Es-00602,0.9992024898529053,"Una persona misteriosa (no vale dejar comentarios) me pidio fotos.. supuestamente para un video ""sorpresa"" ??? ","También se antoja que me haga suya la dvd, pero ese ya es otro asunto 😊","anticipation,joy",,
2018-Es-00118,1,2018-Es-05607,0.9998639822006226,Hola me han dejado sola en casa y tengo ,En mi casa siempre se caen cosas y ,"fear,surprise",,
2018-Es-06524,1,2018-Es-01771,0.9998611807823181,Que horrible es la gente que no te quiere dejar soñar,Una sonrisa puede ocultar mil emociones,joy,,
2018-Es-00695,1,2018-Es-00885,0.9996179342269897,Como pueden ser tan idiotas? Como se pueden burlar así de algo tan grave? Xq mierda se muere gente buena y no se mueren estos hdp sin alma.,"Creo que el peor insulto que me han hecho es ""gei""  No porque gay sea un insulto, es que lo escribieron tan mal y de paso con tanto odio...","anger,disgust",,
2018-Es-04450,1,2018-Es-01667,0.9995008111000061,Tan enojado iba a estar Dio?,No estaba ofendido? ;),surprise,,
2018-Es-00354,1,2018-Es-03356,0.999665379524231,@Zend0xTV El bis de furia jajaja lastima que ahora se juega armas T_T,"@TotoGameplays_ Posiblemente, el handicap me canso y tengo equipo full oro brillante jajajaja",joy,,
2018-Es-01366,1,2018-Es-04754,0.9997250437736511,"Me enferma estar enojada y que se rían, si me vieran la cara de orto no se reirían.","Pensó que me iba a dar bronca que se hable con el, resentida😝","anger,disgust",,
2018-Es-00001,1,2018-Es-02852,0.9996742606163025,cerra la jeta infeliz,maldita pesadilla de mierda,"anger,fear",,
2018-Es-01412,1,2018-Es-02823,0.9998130798339844,@asextra Olé de verdad #Ironía,Me mola la gente que responde #Ironia,"anger,joy,pessimism",,
2018-Es-03297,1,2018-Es-05848,0.9993959069252014,"Bp siempre me llamaste la atención, por comentarios sos tremenda mina, me encantaría conocerte. Sos hermosa","@clssypoetry Al carajo, te amo infinitamente. Soy afortunado de tenerte y saber que estas para mi. Siempre estaré a tu lado, mi niña.","joy,love,optimism",,
2018-Es-00744,1,2018-Es-05357,0.9996321201324463,"@VermynCL el mejor smeralda en scoria , el mas wn pero se te aprecia bro  no tengo el agrado de conocerte mucho pero por lo poco me caes bn","@gealintia ya pero tampoco es algo con lo que sentirse ofendido idk, ojala yo ser de ahi",anger,,
2018-Es-00271,1,2018-Es-06502,0.9984768629074097,@Sabanero_91 ganó el junior o perdió el América? Cómo fue?,"No es agradecimiento con Torres: semifinal en descenso directo y hoy perdió con el equipo mejor armado. Pero bueno, quizá quieren un CheChe.","disgust,optimism,sadness",,
2018-Es-05466,1,2018-Es-06308,0.9996814727783203,Necesitando masajes hasta en el alma y una espalda nueva COMO SIEMPRE ,"Si a mi me ponen fortuna eterna llena de lujos y demases, vendo hasta mi madre, eso de los valores y principios solo existe para conformarse","anger,anticipation",,
2018-Es-03740,1,2018-Es-01649,0.9996770620346069,"Esta noche entre ligueos, lecturas de Tarot y ensaladas. Vaya que estoy entretenido.",Estuve todo el día dibujando y me duele mucho todo. Vale.  Estoy ansiosa y tenía que hacer algo.,"anticipation,fear,sadness",,
2018-Es-06020,1,2018-Es-02096,0.9993578791618347,"Me metí en la cama sin cenar de tan cansada que estoy, quiero  ver algo divertido, liviano pero no tonto. Qué veo en Netflix?","Tengo que estudiar, qué paja. Hace tiempo no tenía que hacerlo, la vida era más linda 😥","anger,pessimism,sadness",,
2018-Es-04499,1,2018-Es-05629,0.9996337890625,Aveces le tengo tanta bronca a la sarnoza de mi hermana 🙄😤,Me encojona esta mierda de estar a piee odio depender de la gente 😤,anger,,
2018-Es-03481,1,2018-Es-04194,0.999485433101654,pensé que era algo malo. No me gustaba hacer esas cosas. Fue la noche más horrible de mi vida.,"Ya no quiero volver a ir a mi gym, después de lo que me pasó hoy. ","fear,sadness",,
2018-Es-02181,1,2018-Es-00021,0.9996097683906555,#FelizLunes cosas hermosas ! #Feliz,Estoy muy contento 😋😋😋 #FelizLunes #LunesDeGanarSeguidores #Contento #25Sep,joy,,
2018-Es-06385,1,2018-Es-01536,0.9997633099555969,@the_os_07 @globovision tiburón eres un enchufado mas y un laboratorio mejor ni te contesto no vale la pena,"@cintiatrinidiaz Vení que estamos cerca, te juro que no me enojo","anger,anticipation",,
2018-Es-01810,1,2018-Es-01080,0.9995397925376892,@biaa_gz @joaovvelosoo KKKKK emocionado cara 🤦🏼‍♀️,@nidiaferr_ Con mucho gusto 🌮😂,joy,,
2018-Es-00372,1,2018-Es-05848,0.9995906949043274,"[7/20 1:34 AM] Traidora: Ay te amo❤Feliz día mi puti. Otro año mas con vos. Sos única siendo como sos, y te amo así. Mañana estamos juntas","@clssypoetry Al carajo, te amo infinitamente. Soy afortunado de tenerte y saber que estas para mi. Siempre estaré a tu lado, mi niña.","joy,love,optimism",,
2018-Es-00074,1,2018-Es-04844,0.9995785355567932,@omardi_cabj jaj tan resentido?,@bortoni_lizy Y tu queeeee?,none,,
2018-Es-01321,1,2018-Es-06878,0.9995777010917664,@IvanovickAG Se llevaron mi juventud estos disque hombres. 😟😟 Ya viene lo bueno ,@DavidChoro Y mira que para que te espanten a ti.... 😈 ,anger,,
2018-Es-06067,1,2018-Es-02051,0.9998013973236084,Mis sonrizas cual muecas ,Hacia mucho no lloraba gracias ,sadness,,
2018-Es-04736,1,2018-Es-03813,0.9997131824493408,El necio al punto da a conocer su ira;Mas el que no hace caso de la injuria es prudente.#mision,"Siempre me parecio un insulto,considerar que el vulgo necesita lideres que les orienten y den ejemplo Iluso, pense que no necesitaban ""guia""","anger,disgust",,
2018-Es-02438,1,2018-Es-03772,0.999748945236206,wey si me hablas por messenger corres peligro que te conteste hasta el 2018 la vrd jajaj,me tienes ofendido gran malparido pero espero y la saqes ahoritaaaaa,"anger,disgust",,
2018-Es-02211,1,2018-Es-05554,0.999407172203064,Que domingo herrrrmoso! ,Menos mal mañana es festivo.,joy,,
2018-Es-04548,1,2018-Es-00892,0.9998296499252319,Siento mucha pena por aquellas personas que sin completamente fans de LP... Se de primera mano lo que es que se muera la persona que admiras,Que pena siento por esa gente que es tan celosa que a la pareja no la deja tener ni amistades nada que mierda vivir con esa desconfianza,sadness,,
2018-Es-00058,1,2018-Es-06212,0.999677836894989,Ambiente perfecto en #huesca para ver una peli de terror @DarkTV_es #tormenta #rayos terror ambiental uuuuuu #susto,@publico_es Un respecto al representante de Dios en Cataluña #ironia #berlangavive,"disgust,pessimism",,
2018-Es-04360,1,2018-Es-02997,0.9996957778930664,"y antes de q me salga algun xboxer enfurecido, no soy sonyer ni xboxer ni nintendero ni nada. Es q me jode porq esta haciendolo todo mejor",@LuchoCassinotti yo no pq me dijiste resentida y sabes q no lo soy,"anger,disgust",,
2018-Es-00697,1,2018-Es-00931,0.9996654391288757,@Wertyalord1 @trenesmania @TrensDignesEbre @transportpublic Y más insultos... eres capaz de hablar sin insultar??,@manueljmontes @DiegoVentura82 Es un atropello en toda regla.,"anger,disgust",,
2018-Es-02679,1,2018-Es-02527,0.9995638728141785,#Nostalgia En unas horas es el lanzamiento oficial de la secuela de Splatoon 😆 siempre recordaré al primero con mucho gusto. 😢,No quiero morirme sin ir a un concierto de Luis Miguel antes 😭,"anticipation,optimism,sadness",,
2018-Es-06338,1,2018-Es-01593,0.9996932744979858,Que feo se siente perder a una persona muy cercana 😥,Que rabia sentirme preocupada y no poder evadirlo😬😡,"anger,fear",,
2018-Es-04811,1,2018-Es-06944,0.9996252059936523,No sé si fue buena idea haberle pasado mi cuenta de Spotify a mi hermana 😥,Le dije por su nombre y cerró la cuenta 😆,"anger,joy,sadness",,
2018-Es-03977,1,2018-Es-05689,0.9997887015342712,@Marcelitaojeda Por dios hasta cuando??!!! ,"@Punchline04 Jajaja dale, de ti dependerá mi credibilidad aquí ",joy,,
